AttachmentDescription
identifier,name,shortDescription,longDescription,languageId,delete
Laptops_Atct_2,Ahorre en accesorios,Ahorre en accesorios 25% de descuento en accesorios para ordenador,,-5,0
Laptops_Atct_2,Sconto sugli accessori,Sconto sugli accessori. 25% di conto sugli accessori per computer,,-4,0
Laptops_Atct_2,Beim Zubehör sparen,Beim Zubehör sparen: 25% auf Computerzubehör,,-3,0
Laptops_Atct_2,Faites des économies sur les accessoires,Bénéficiez de 25 % de réduction sur les accessoires informatiques,,-2,0
Laptops_Atct_2,Save on Accessories,Save on Accessories 25% off computer accessories,,-1,0
Lighting_Atct_1,Oszczędzaj na oświetleniu,40% zniżki na wybrane lampy stołowe,,-22,0
Lighting_Atct_1,Economisiţi la lămpi,Economisiţi la lămpi - 40% reducere la lămpile de masă selectate,,-21,0
Lighting_Atct_1,Экономьте на осветительных приборах,Экономьте на осветительных приборах - на некоторые настольные лампы скидка 40 %,,-20,0
Lighting_Atct_1,照明装置の割引,照明装置の割引 40% 割引 選択したテーブル・ランプで,,-10,0
Lighting_Atct_1,조명 할인,조명 할인 선택된 테이블 램프 40% 할인,,-9,0
Lighting_Atct_1,燈光節省,燈光節省所選的桌燈享有 40% 折扣,,-8,0
Lighting_Atct_1,灯具价格优惠,灯具价格优惠，精选台灯 40% 折扣,,-7,0
Lighting_Atct_1,Economize em Iluminação,Economize em Iluminação 40% de desconto em luminárias de mesa selecionadas,,-6,0
Lighting_Atct_1,Ahorre en iluminación,Ahorre en iluminación 40% de descuento en una selección de lámparas de mesa,,-5,0
Lighting_Atct_1,Sconti illuminazione,Sconti illuminazione. 40% di sconto su una selezione di lampade da tavolo,,-4,0
Lighting_Atct_1,Bei der Beleuchtung sparen,Bei der Beleuchtung sparen: 40% auf ausgewählte Tischleuchten,,-3,0
Lighting_Atct_1,Faites des économies sur l'éclairage,Faites des économies sur l'éclairage Moins 40 % sur une sélection de lampes de table,,-2,0
Lighting_Atct_1,Save on Lighting,Save on Lighting 40% off selected table lamps,,-1,0
Lighting_Atct_2,Odmień swój salon,Odmień swój salon - 15% zniżki na meble do salonu,,-22,0
Lighting_Atct_2,Modernizaţi-vă camera de zi,Modernizaţi-vă camera de zi - reducere 15% la mobila de living,,-21,0
Lighting_Atct_2,Измените свою гостиную,Измените свою гостиную на мебель для жилых комнат скидка 15 %,,-20,0
Lighting_Atct_2,リビング・ルームを最新,リビング・ルームを最新 15% 割引 リビング・ルームの家具,,-10,0
Lighting_Atct_2,거실 개선,거실 개선 거실 가구 15% 할인,,-9,0
Lighting_Atct_2,更新客廳,更新您的客廳客廳傢俱享有 15% 折扣,,-8,0
Lighting_Atct_2,升级起居室,升级您的起居室 - 起居室家具 15% 折扣,,-7,0
Lighting_Atct_2,Atualize sua Sala de Estar,Atualize sua Sala de Estar 15% de desconto em mobília para sala de estar,,-6,0
Lighting_Atct_2,Renueve su salón,Renueve su salón 15% de descuento en mobiliario de salón,,-5,0
Lighting_Atct_2,Rinnova la sala da pranzo,Rinnova la sala da pranzo. 15% di sconto sull'arredo della sala da pranzo,,-4,0
Lighting_Atct_2,Neues für Ihr Wohnzimmer,Neues für Ihr Wohnzimmer: 15% auf Wohnzimmermöbel,,-3,0
Lighting_Atct_2,Renouvelez vos meubles de salon,Renouvelez vos meubles de salon Moins 15 % sur les meubles de salon,,-2,0
Lighting_Atct_2,Update Living Room,Update Your Living Room 15% off living room furniture,,-1,0
Magazines_Atct_1,Czasopismo Photoritz,Czasopismo Photoritz - 50% zniżki przy odnowieniu prenumeraty,,-22,0
Magazines_Atct_1,Revista Photoritz,Revista Photoritz - Economisiţi 50% la reînnoirea abonamentului,,-21,0
Magazines_Atct_1,Журнал Photoritz,Журнал Photoritz - при продлении подписки скидка 50 %,,-20,0
Magazines_Atct_1,Photoritz Magazine,Photoritz Magazine 50% 割引 予約購読の更新で,,-10,0
Magazines_Atct_1,Photoritz 잡지,Photoritz 잡지 구독 갱신 시 50% 할인,,-9,0
Magazines_Atct_1,Photoritz 雜誌,Photoritz 雜誌訂閱續約可省下 50%,,-8,0
Magazines_Atct_1,Photoritz 杂志,Photoritz 杂志 - 续订时可享受 50% 折扣,,-7,0
Magazines_Atct_1,Revista Photoritz,Revista Photoritz Economize 50% na renovação de sua assinatura,,-6,0
Magazines_Atct_1,Revista Photoritz,Revista Photoritz Ahorre un 50% al renovar su suscripción,,-5,0
Magazines_Atct_1,Photoritz Magazine,Photoritz Magazine. 50% di sconto sul rinnovo dell'abbonamento,,-4,0
Magazines_Atct_1,Photoritz-Magazin,Photoritz-Magazin: Sparen Sie 50% bei der Abonnementverlängerung,,-3,0
Magazines_Atct_1,Magazine Photoritz,Magazine Photoritz Moins 50 % sur le renouvellement de votre abonnement,,-2,0
Magazines_Atct_1,Photoritz Magazine,Photoritz Magazine Save 50% on your subscription renewal,,-1,0
Magazines_Atct_2,Czasopismo SocietyTime,Czasopismo SocietyTime - 25% zniżki przy 2-letniej prenumeracie,,-22,0
Magazines_Atct_2,Revista SocietyTime,Revista SocietyTime - Economisiţi 25% la abonamente pe 2 ani,,-21,0
Magazines_Atct_2,Журнал SocietyTime,Журнал SocietyTime - скидка 25 % при подписке на 2 года,,-20,0
Magazines_Atct_2,SocietyTime Magazine,SocietyTime Magazine 25% 割引 2 年間の予約購読で,,-10,0
Magazines_Atct_2,SocietyTime 잡지,SocietyTime 잡지 2년 구독 시 25% 할인,,-9,0
Magazines_Atct_2,SocietyTime 雜誌,SocietyTime 雜誌訂閱 2 年可省下 25%,,-8,0
Magazines_Atct_2,SocietyTime 杂志,SocietyTime 杂志 - 订阅 2 年可享受 25% 折扣,,-7,0
Magazines_Atct_2,Revista SocietyTime,Revista SocietyTime Economize 25% em assinaturas de dois anos,,-6,0
Magazines_Atct_2,Revista SocietyTime,Revista SocietyTime Ahorre 25% en suscripciones para 2 años,,-5,0
Magazines_Atct_2,SocietyTime Magazine,SocietyTime Magazine. 25% di sconto per l'abbonamento a 2 anni,,-4,0
Magazines_Atct_2,SocietyTime-Magazin,SocietyTime-Magazin: Sparen Sie 25% bei einem Zweijahres-Abonnement,,-3,0
Magazines_Atct_2,Magazine SocietyTime,Magazine SocietyTime Moins 25 % sur votre abonnement de deux ans,,-2,0
Magazines_Atct_2,SocietyTime Magazine,SocietyTime Magazine Save 25% on 2-year subscriptions,,-1,0
Meat_Atct_1,Grillowany kurczak w miodowej polewie,Grillowana pierś z kurczaka w miodowej polewie: 18 zł/kg,,-22,0
Meat_Atct_1,La grătar glazurat cu miere,"Piept de pui la grătar glazurat cu miere 5,99$ per kg",,-21,0
Meat_Atct_1,Куры гриль в медовой глазури,"Куры гриль в медовой глазури - куриные грудки $5,99 за кг",,-20,0
Meat_Atct_1,Honey Glazed Grilled,Honey Glazed Grilled 鳥胸肉 Kg 当り $5.99,,-10,0
Meat_Atct_1,꿀을 발라 구운 닭가슴살,꿀을 발라 구운 닭가슴살이 Kg당 $5.99,,-9,0
Meat_Atct_1,蜜汁燒,蜜汁燒雞胸肉每公斤 $5.99,,-8,0
Meat_Atct_1,蜜汁烤制,蜜汁烤制鸡脯 5.99 美元/公斤,,-7,0
Meat_Atct_1,Grelhado Caramelizado com Mel,"Peito de frango grelhado caramelizado com mel $5,99 por kg",,-6,0
Meat_Atct_1,A la parrilla lacada con miel,"Pechuga de pollo a la parrilla lacada con miel, 5,99 el kilo",,-5,0
Meat_Atct_1,Pollo grigliato glassato al miele,"Pollo grigliato glassato al miele. Petto di pollo a $5,99 al kg",,-4,0
Meat_Atct_1,Honey Glazed Grilled,Honey Glazed Grilled: Putenbrust für $5.99 das Kg,,-3,0
Meat_Atct_1,Grillé et doré comme le miel,"Grillé et doré comme le miel Cuisses de poulet 5,99 $ le kg",,-2,0
Meat_Atct_1,Honey Glazed Grilled,Honey Glazed Grilled chicken breast $5.99 per kg,,-1,0
Meat_Atct_2,Sashimi z łososia,"Sashimi z łososia - tylko w tym tygodniu 56,99 zł/kg",,-22,0
Meat_Atct_2,Somon Sashimi,"Somon Sashimi - 18,99$ per kg, doar această săptămână",,-21,0
Meat_Atct_2,Сашими с лососем,"Сашими с лососем - только на этой неделе $18,99 за кг",,-20,0
Meat_Atct_2,Sashimi Salmon,Sashimi Salmon Kg 当り $18.99 今週のみ,,-10,0
Meat_Atct_2,연어 회,이번 주에만 연어 회가 Kg당 $18.99,,-9,0
Meat_Atct_2,鮭魚生魚片,鮭魚生魚片限本週每公斤 $18.99,,-8,0
Meat_Atct_2,三文鱼刺身,三文鱼刺身 18.99 美元/公斤，仅限本周,,-7,0
Meat_Atct_2,Salmão para Sashimi,"Salmão para Sashimi $18,99 por kg somente esta semana",,-6,0
Meat_Atct_2,Sashimi de salmón,"Sashimi de salmón 18,99/kg, sólo esta semana",,-5,0
Meat_Atct_2,Sashimi al salmone,"Sashimi al salmone. $18,99 al kg. Solo questa settimana",,-4,0
Meat_Atct_2,Sashimi-Lachs,Sashimi-Lachs: $18.99 pro Kg nur diese Woche,,-3,0
Meat_Atct_2,Saumon Sashimi,"Saumon Sashimi 18,99 $ le kg cette semaine uniquement !",,-2,0
Meat_Atct_2,Sashimi Salmon,Sashimi Salmon $18.99 per kg this week only,,-1,0
Medicines_Atct_1,Automatyczne przypomnienia,"Automatyczne przypomnienia - zarejestruj się, aby otrzymywać automatyczne przypomnienia",,-22,0
Medicines_Atct_1,Reumpleri automate,Reumpleri automate - Înscrieţi-vă pentru reumplere automată astăzi!,,-21,0
Medicines_Atct_1,Автоматическое пополнение,Автоматическое пополнение - подпишитесь на автоматическое пополнение уже сегодня,,-20,0
Medicines_Atct_1,自動補充,自動補充 今日自動補充にサイン,,-10,0
Medicines_Atct_1,자동 리필,오늘 자동 리필을 위한 자동 리필 등록,,-9,0
Medicines_Atct_1,自動裝填,自動裝填今天就登入自動裝填,,-8,0
Medicines_Atct_1,自动续药,自动续药 - 自动续药，今天就签约吧！,,-7,0
Medicines_Atct_1,Refis Automáticos,Refis Automáticos Inscreva-se hoje para refis automáticos,,-6,0
Medicines_Atct_1,Reposiciones automáticas,Reposiciones automáticas Inscríbase hoy mismo para recibir reposiciones automáticamente,,-5,0
Medicines_Atct_1,Ricariche automatiche,Ricariche automatiche. Abbonati oggi alle ricariche automatiche,,-4,0
Medicines_Atct_1,Automatische Nachfüllungen,Automatische Nachfüllungen: Melden Sie sich heute noch für automatische Nachfüllungen an!,,-3,0
Medicines_Atct_1,Renouvellements automatiques,Renouvellements automatiques Optez pour les recharges automatiques aujourd'hui !,,-2,0
Medicines_Atct_1,Automatic Refills,Automatic Refills Sign up for automatic refills today,,-1,0
Medicines_Atct_2,Naturalne witaminy,Naturalne witaminy - 25% zniżki na organiczne suplementy diety,,-22,0
Medicines_Atct_2,Toate vitaminele naturale,Toate vitaminele naturale - reducere 25% la suplimentele de dietă organice,,-21,0
Medicines_Atct_2,Все природные витамины,Все природные витамины: скидка 25 % на натуральные биодобавки,,-20,0
Medicines_Atct_2,すべての Natural Vitamins,すべての Natural Vitamins 25% 割引 有機食品サプリメント,,-10,0
Medicines_Atct_2,모든 천연 비타민,모든 천연 비타민 유기농 다이어트 보충제 25% 할인,,-9,0
Medicines_Atct_2,全部天然維他命,全部天然維他命享有 25% 折扣的有機減重補充品,,-8,0
Medicines_Atct_2,全天然维生素,全天然维生素 - 有机膳食补充剂 25% 折扣,,-7,0
Medicines_Atct_2,Todas as Vitaminas Naturais,Todas as Vitaminas Naturais 25% de desconto em complementos de dieta orgânicos,,-6,0
Medicines_Atct_2,Todo vitaminas naturales,Todo vitaminas naturales 25% de descuento en todos los suplementos de dieta orgánicos,,-5,0
Medicines_Atct_2,Tutte vitamine naturali,Tutte vitamine naturali. 25% di sconto sugli integratori dietetici biologici,,-4,0
Medicines_Atct_2,Natürliche Vitamine,Alle natürlichen Vitamine: 25% auf biologische Nahrungsergänzungspräparate,,-3,0
Medicines_Atct_2,Toutes les vitamines naturelles,Toutes les vitamines naturelles Moins 25 % sur ces compléments alimentaires,,-2,0
Medicines_Atct_2,All Natural Vitamins,All Natural Vitamins 25% off organic diet supplements,,-1,0
SubscribeAndSave,Prenumeruj i oszczędzaj,Prenumeruj i oszczędzaj - 25% zniżki przy prenumeracie 2 lub większej liczby czasopism,,-22,0
SubscribeAndSave,Abonaţi-vă şi economisiţi,Abonaţi-vă şi economisiţi - Primiţi o reducere de 25% atunci când vă abonaţi la două sau mai multe reviste,,-21,0
SubscribeAndSave,Подпишись и сэкономь,Подпишись и сэкономь: при подписке на два или более журналов - скидка 25 %,,-20,0
SubscribeAndSave,予約購読をして節約,予約購読をして節約 2 冊以上の雑誌を予約購読して 25% 割引を,,-10,0
SubscribeAndSave,구독 및 할인,구독 및 할인 2년 이상 잡지 구독 시 25% 할인,,-9,0
SubscribeAndSave,訂閱和節省,訂閱和節省在您訂閱兩份或更多雜誌時享有 25% 折扣,,-8,0
SubscribeAndSave,订阅优惠,订阅优惠 - 订阅两本或以上杂志可享受 25% 折扣,,-7,0
SubscribeAndSave,Assine e Economize,Assine e Economize Obtenha 25% de desconto ao assinar duas ou mais revistas,,-6,0
SubscribeAndSave,Suscríbase y ahorre,Suscríbase y ahorre 25% de descuento al suscribirse a 2 o más revistas,,-5,0
SubscribeAndSave,Abbonati e risparmia,Abbonati e risparmia. Ricevi il 25% di sconto abbonandoti a due o più riviste,,-4,0
SubscribeAndSave,Abonnieren und sparen,Abbonnement abschließen und 25% Discount für ein Abonnement von two oder mehr Magazinen,,-3,0
SubscribeAndSave,Abonnez-vous et économisez,Abonnez-vous et économisez Remise de 25 % pour tout abonnement à deux magazines ou plus,,-2,0
SubscribeAndSave,Subscribe and Save,Subscribe And Save Get 25% off when you subscribe to two or more magazines,,-1,0
SubscribeToNewsletters,Subskrybuj biuletyny,Subskrybuj biuletyny - zasubskrybuj teraz,,-22,0
SubscribeToNewsletters,Abonaţi-vă laq articole de ştiri,Abonaţi-vă la articole de ştiri - Abonaţi-vă acum,,-21,0
SubscribeToNewsletters,Подпишитесь на новостные рассылки,Подпишитесь на новостные рассылки - подпишитесь прямо сейчас,,-20,0
SubscribeToNewsletters,NewsLetters のサブスクライブ,NewsLetters のサブスクライブ 今サブスクライブを,,-10,0
SubscribeToNewsletters,뉴스레터 구독,뉴스레터 구독 지금 구독,,-9,0
SubscribeToNewsletters,訂閱新聞信件,立即訂閱新聞信件訂閱,,-8,0
SubscribeToNewsletters,订阅时事通讯,订阅时事通讯，现在就订阅,,-7,0
SubscribeToNewsletters,Assine os Newsletters,Assine os NewsLetters Assine agora,,-6,0
SubscribeToNewsletters,Suscríbase a boletines de noticias,Suscríbase a boletines de noticias Suscríbase ahora,,-5,0
SubscribeToNewsletters,Abbonati alle newsletter,Abbonati alle newsletter. Abbonati adesso,,-4,0
SubscribeToNewsletters,Newsletter abonnieren,Newsletter jetzt abonnieren,,-3,0
SubscribeToNewsletters,Abonnez-vous aux NewsLetters,Abonnez-vous aux NewsLetters maintenant !,,-2,0
SubscribeToNewsletters,Subscribe To NewsLetters,Subscribe to NewsLetters Subscribe now,,-1,0
SubscribeToMagazines,Czasopismo Econo Sense,"Czasopismo Econo Sense - tylko teraz: zapłać za pierwszy rok, a drugi będzie za darmo",,-22,0
SubscribeToMagazines,Revista Econo Sense,"Revista Econo Sens - Pentru o perioadă limitată de timp, plătiţi pentru 1 an şi primiţi 2",,-21,0
SubscribeToMagazines,Журнал Econo Sense,Журнал Econo Sense: не упустите возможность получить двухгодичную подписку по цене годовой,,-20,0
SubscribeToMagazines,Econo Sense Magazine,Econo Sense Magazine 期限があります 1 年分を支払い、2 年分を,,-10,0
SubscribeToMagazines,Econo Sense 잡지,Econo Sense 잡지 1년 유료 구독 시 2년 무료,,-9,0
SubscribeToMagazines,Econo Sense 雜誌,Econo Sense 雜誌限定時間內付費 1 年可享兩年,,-8,0
SubscribeToMagazines,Econo Sense 杂志,Econo Sense 杂志，在限定的时间内，支付 1 年订阅费可订阅 2 年,,-7,0
SubscribeToMagazines,Revista Econo Sense,"Revista Econo Sense Por tempo limitado, pague por um ano e receba por dois anos",,-6,0
SubscribeToMagazines,Revista Econo Sense,"Revista Econo Sense Durante un periodo limitado, pague 1 año y el siguiente será gratis",,-5,0
SubscribeToMagazines,Econo Sense Magazine,"Econo Sense Magazine. Per un periodo limitato, paghi 1 anno e ricevi 2 anni di abbonamento",,-4,0
SubscribeToMagazines,Econo Sense-Magazin,Econo Sense-Magazin: Nur für kurze Zeit - bezahlen Sie für 1 Jahr und erhalten Sie ein Abonnement für 2 Jahre,,-3,0
SubscribeToMagazines,Magazine Econo Sense,Magazine Econo Sense Offre limitée : abonnez-vous 2 ans et payez une seule année,,-2,0
SubscribeToMagazines,Econo Sense Magazine,Econo Sense Magazine For a limited time pay for 1 year and get for 2 years,,-1,0
Newsletters_Atct_1,Subskrybuj biuletyny,Prenumeruj i oszczędzaj - 25% zniżki przy prenumeracie 2 lub większej liczby czasopism,,-22,0
Newsletters_Atct_1,Abonaţi-vă la articole de ştiri,Abonaţi-vă şi economisiţi - Primiţi o reducere de 25% atunci când vă abonaţi la două sau mai multe reviste,,-21,0
Newsletters_Atct_1,Подпишитесь на новостные рассылки,Подпишись и сэкономь: при подписке на два или более журналов - скидка 25 %,,-20,0
Newsletters_Atct_1,Newsletters のサブスクライブ,予約購読をして節約 2 冊以上の雑誌を予約購読して 25% 割引を,,-10,0
Newsletters_Atct_1,뉴스레터 구독,구독 및 할인 2년 이상 잡지 구독 시 25% 할인,,-9,0
Newsletters_Atct_1,訂閱新聞信件,當您訂閱 2 份或更多雜誌時，訂閱即享有 25% 折扣,,-8,0
Newsletters_Atct_1,订阅时事通讯,订阅优惠 - 订阅两本或以上杂志可享受 25% 折扣,,-7,0
Newsletters_Atct_1,Assine os Newsletters,Assine e Economize Ganhe 25% de desconto ao assinar duas ou mais revistas,,-6,0
Newsletters_Atct_1,Suscríbase a boletines de noticias,Suscríbase y ahorre 25% de descuento al suscribirse a 2 o más revistas,,-5,0
Newsletters_Atct_1,Abbonati alle newsletter,Abbonati e risparmia. Ricevi il 25% di sconto abbonandoti a 2 o più riviste,,-4,0
Newsletters_Atct_1,Newsletter abonnieren,Abbonnement abschließen und 25% Discount für ein Abonnement von 2 oder mehr Magazinen,,-3,0
Newsletters_Atct_1,Abonnez-vous aux Newsletters,Abonnez-vous aux Newsletters Remise de 25 % pour tout abonnement à deux magazines ou plus,,-2,0
Newsletters_Atct_1,Subscribe to Newsletters,Subscribe and Save Get 25% off when you subscribe to 2 or more magazines,,-1,0
Newsletters_Atct_2,Czasopismo Delish,Czasopismo Delish - 25% zniżki na pierwszy rok prenumeraty,,-22,0
Newsletters_Atct_2,Revista Delish,Revista Delish - Economisiţi 25% în primul an de abonament,,-21,0
Newsletters_Atct_2,Журнал Delish,Журнал Delish - экономия 25 % на первый год подписки,,-20,0
Newsletters_Atct_2,Delish Magazine,Delish Magazine 最初の 1 年の予約購読で 25% 割引,,-10,0
Newsletters_Atct_2,Delish 잡지,Delish 잡지 첫 해 구독 시 25% 할인,,-9,0
Newsletters_Atct_2,Delish 雜誌,Delish 雜誌第一年訂閱可省下 25%,,-8,0
Newsletters_Atct_2,Delish 杂志,Delish 杂志 - 订阅首年可享受 25% 折扣,,-7,0
Newsletters_Atct_2,Revista Delish,Revista Delish Economize 25% no primeiro ano da assinatura,,-6,0
Newsletters_Atct_2,Revista Delish,Revista Delish Ahorre un 25% en su primer año de suscripción,,-5,0
Newsletters_Atct_2,Delish Magazine,Delish Magazine. 25% di sconto sul primo anno di abbonamento,,-4,0
Newsletters_Atct_2,Delish-Magazin,Delish-Magazin: 25% auf das erste Abonnementjahr,,-3,0
Newsletters_Atct_2,Magazine Delish,Magazine Delish Economisez 25 % sur la première année d'abonnement,,-2,0
Newsletters_Atct_2,Delish Magazine,Delish Magazine Save 25% on your first year subscription,,-1,0
Tablets_Atct_1,Komputer na drogę,Komputer na drogę - 10% zniżki na tablety,,-22,0
Tablets_Atct_1,Power on the Go,Power On The Go - Obţineţi 10% reducere la computerele tabletă,,-21,0
Tablets_Atct_1,"Возможности, которые всегда с вами","Возможности, которые всегда с вами - скидка 10 % на планшетные компьютеры",,-20,0
Tablets_Atct_1,Power on the Go,Power on the Go 10% 割引 タブレット・コンピューター,,-10,0
Tablets_Atct_1,Power on the Go,Power on the Go 태블릿 컴퓨터 10% 할인,,-9,0
Tablets_Atct_1,移動電源,移動電源平板電腦享有 10% 折扣,,-8,0
Tablets_Atct_1,随时随地，精彩无限,随时随地，精彩无限 - 平板电脑 10% 折扣,,-7,0
Tablets_Atct_1,Energia em Movimento,Energia em Movimento 10% de desconto em computadores tablet,,-6,0
Tablets_Atct_1,Potencia a mano,Potencia a mano 10% de descuento en tabletas,,-5,0
Tablets_Atct_1,Power on the Go,Power on the Go. 10% di sconto sui tablet,,-4,0
Tablets_Atct_1,Leistung auf Abruf,Leistung auf Abruf: 10% Rabatt auf Tablet-Computer,,-3,0
Tablets_Atct_1,Puissance nomade,Puissance nomade Moins 10 % sur les tablettes,,-2,0
Tablets_Atct_1,Power on the Go,Power on the Go 10% off tablet computers,,-1,0
Tablets_Atct_2,Przygotuj się do szkoły,Przygotuj się do szkoły - 15% zniżki na wybrane laptopy,,-22,0
Tablets_Atct_2,Fiţi gata pentru şcoală,Fiţi gata pentru şcoală - Obţineţi 15% reducere la laptop-urile selectate,,-21,0
Tablets_Atct_2,Подготовьтесь к школе,Подготовьтесь к школе - получите скидку 15 % на некоторые ноутбуки,,-20,0
Tablets_Atct_2,学校への準備,学校への準備 15% 割引 選択したラップトップで,,-10,0
Tablets_Atct_2,Get Ready for School,Get Ready for School 선택된 랩탑 15% 할인,,-9,0
Tablets_Atct_2,開學前必備,開學前必備選取的膝上型電腦享有 15% 折扣,,-8,0
Tablets_Atct_2,开学装备优惠,开学装备优惠 - 精选笔记本电脑 15% 折扣,,-7,0
Tablets_Atct_2,Prepare-se para a Escola,Prepare-se para a Escola 15% de desconto em laptops selecionados,,-6,0
Tablets_Atct_2,Preparados para el cole,Preparados para el cole 15% de descuento en una selección de portátiles,,-5,0
Tablets_Atct_2,Pronti per la scuola,Pronti per la scuola. 15% di sconto su una selezione di laptop,,-4,0
Tablets_Atct_2,Fertig für die Schule,Fertig für die Schule: 15% auf ausgewählte Laptops,,-3,0
Tablets_Atct_2,Prêt pour l'école,Prêt pour l'école Moins 15 % sur une sélection de portables,,-2,0
Tablets_Atct_2,Get Ready for School,Get Ready for School Get 15% off selected laptops,,-1,0
Tableware_Atct_1,"Do wyboru, do koloru","Do wyboru, do koloru (kieliszki) - kup jeden, a drugi otrzymasz za darmo",,-22,0
Tableware_Atct_1,"Diferit, dar asortat","Diferit, dar asortat, cumpăraţi 1 pahar cu picior, obţineţi 1 gratis",,-21,0
Tableware_Atct_1,Свободное комплектование,Свободное комплектование - при покупке одного бокала второй вы получаете в подарок,,-20,0
Tableware_Atct_1,Mix and Match,Mix and Match Stemware 1 つ購入すれば、もう 1 つ無料,,-10,0
Tableware_Atct_1,믹스앤매치,믹스앤매치 스템웨어 1개 구매 시 1개 무료,,-9,0
Tableware_Atct_1,混搭,玻璃器皿混搭買一送一,,-8,0
Tableware_Atct_1,混合搭配,混合搭配高脚杯，买一送一,,-7,0
Tableware_Atct_1,Combinações,"Combinações de Talheres Compre 1, ganhe 1 grátis",,-6,0
Tableware_Atct_1,Mezclar y combinar ,"Mezclar y combinar Copas, compre 1 y llévese otra gratis",,-5,0
Tableware_Atct_1,Abbina e combina,"Abbina e combina. Bicchieri a stelo. Acquistando 1 articolo, il secondo è in omaggio",,-4,0
Tableware_Atct_1,Mix und Match,"Mix und Match - 1 kaufen, 1 gratis",,-3,0
Tableware_Atct_1,Combinez nos articles,"Combinez nos verres à pied, 1 gratuit pour 1 acheté",,-2,0
Tableware_Atct_1,Mix and Match,Mix and Match Stemware Buy 1 get 1 free,,-1,0
Tableware_Atct_2,"Do wyboru, do koloru (talerze)","Do wyboru, do koloru (talerze) - kup jeden, a drugi otrzymasz za darmo",,-22,0
Tableware_Atct_2,"Farfurii diferite, dar asortate","Farfurii diferite, dar asortate - Cumăraţi una şi obţineţi una gratis",,-21,0
Tableware_Atct_2,Свободное комплектование - тарелки,Свободное комплектование - при покупке одного изделия второе вы получаете в подарок,,-20,0
Tableware_Atct_2,Mix and Match 皿,Mix and Match 皿 1 つ購入すれば、もう 1 つ無料,,-10,0
Tableware_Atct_2,믹스앤매치 접시,믹스앤매치 접시 1개 구매 시 1개 무료,,-9,0
Tableware_Atct_2,盤子混搭,盤子混搭買一送一,,-8,0
Tableware_Atct_2,混合搭配餐盘,混合搭配餐盘，买一送一,,-7,0
Tableware_Atct_2,Combinações de Pratos,"Combinações de Pratos Compre 1, ganhe 1 grátis",,-6,0
Tableware_Atct_2,Mezclar y combinar platos,"Mezclar y combinar Platos, compre 1 y llévese otro gratis",,-5,0
Tableware_Atct_2,Abbina e combina. Piatti,"Abbina e combina. Piatti. Acquistando 1 articolo, il secondo è in omaggio",,-4,0
Tableware_Atct_2,Mix und Match - Teller,"Mix und Match - Teller: 1 kaufen, 1 gratis",,-3,0
Tableware_Atct_2,Combinez nos assiettes,"Combinez nos assiettes, 1 gratuite pour 1 achetée",,-2,0
Tableware_Atct_2,Mix and Match Plates,Mix and Match Plates Buy 1 get 1 free,,-1,0
Vegetables_Atct_1,Ekologiczne marchewki,Ekologiczne marchewki - tylko w tym tygodniu 6 zł/pęczek,,-22,0
Vegetables_Atct_1,Morcovi de câmp,"Morcovi de câmp - 2$ o legătură, doar această săptămână",,-21,0
Vegetables_Atct_1,Морковь с грядки,Морковь с грядки - только на этой неделе всего $2 за пучок,,-20,0
Vegetables_Atct_1,畑のニンジン,畑のニンジン 1 束あたり $2 今週のみ,,-10,0
Vegetables_Atct_1,흙당근,이번 주에만 흙당근이 묶음 당 $2,,-9,0
Vegetables_Atct_1,農場胡蘿蔔,農場胡蘿蔔限本週每顆 $2,,-8,0
Vegetables_Atct_1,种植胡萝卜,种植胡萝卜 2 美元一扎，仅限本周,,-7,0
Vegetables_Atct_1,Cenouras do Campo,Cenouras do Campo $2 por maço somente esta semana,,-6,0
Vegetables_Atct_1,Zanahorias de la huerta,"Zanahorias de la huerta 2 euros el manojo, sólo esta semana",,-5,0
Vegetables_Atct_1,Carote di campo,Carote di campo. $2 al mazzo. Solo questa settimana,,-4,0
Vegetables_Atct_1,Feldkarotten,Feldkarotten: $2 das Bündel nur in dieser Woche,,-3,0
Vegetables_Atct_1,Carottes plein champ,Carottes plein champ 2 $ la botte cette semaine uniquement !,,-2,0
Vegetables_Atct_1,Field Carrots,Field Carrots $2 a bunch this week only,,-1,0
Vegetables_Atct_2,Pakowana mieszanka sałat,"Pakowana mieszanka sałat - tylko w tym tygodniu 6,99 zł za opakowanie",,-22,0
Vegetables_Atct_2,Amestec de salată la pachet,"Amestec de salată la pachet - 2,29$ per pachet, doar această săptămână",,-21,0
Vegetables_Atct_2,Фасованная смесь для салата,"Фасованная смесь для салата - только на этой неделе $2,29 за пакет",,-20,0
Vegetables_Atct_2,パッケージされたサラダ・ミックス,パッケージされたサラダ・ミックス 1 パッケージ当り $2.29 今週のみ,,-10,0
Vegetables_Atct_2,포장된 샐러드 믹스,이번 주에만 포장된 샐러드 믹스가 봉지 당 $2.29 ,,-9,0
Vegetables_Atct_2,套裝什錦沙拉,套裝什錦沙拉限本週每套 $2.29,,-8,0
Vegetables_Atct_2,包装什锦沙拉,包装什锦沙拉，2.29 美元/包装，仅限本周,,-7,0
Vegetables_Atct_2,Mistura de Salada em Pacote,"Mistura de Salada em Pacote $2,29 por pacote somente esta semana",,-6,0
Vegetables_Atct_2,Ensalada mixta envasada,"Ensalada mixta envasada 2,29 por paquete, sólo esta semana",,-5,0
